Date,DayOfWeek,IsHoliday,Gender,ETU_Admissions,ETU_Discharges,ETU_BedCapacity,ETU_OccupiedBeds,Weather,SpecialEvent,PublicTransportStatus,OutbreakAlert,Shift_ID
2017-02-11,Saturday,No,Male,1,1,7,1,Cloudy,None,Normal,None,Night
2017-02-12,Sunday,No,Female,1,2,7,1,Sunny,None,Normal,None,Evening
2017-02-12,Sunday,No,Male,2,3,7,7,Sunny,None,Normal,None,Evening
2017-02-12,Sunday,No,Female,2,0,7,4,Sunny,None,Normal,None,Morning
2017-02-12,Sunday,No,Male,4,5,7,4,Sunny,None,Normal,None,Morning
2017-02-12,Sunday,No,Female,1,3,7,2,Sunny,None,Normal,None,Night
2017-02-12,Sunday,No,Male,1,2,7,5,Sunny,None,Normal,None,Night
2017-02-13,Monday,No,Female,2,1,7,2,Cloudy,None,Normal,None,Evening
2017-02-13,Monday,No,Male,3,3,7,5,Cloudy,None,Normal,None,Evening
2017-02-13,Monday,No,Female,1,2,7,1,Cloudy,None,Normal,None,Morning
2017-02-13,Monday,No,Male,0,2,7,4,Cloudy,None,Normal,None,Morning
2017-02-13,Monday,No,Female,2,1,7,1,Cloudy,None,Normal,None,Night
2017-02-13,Monday,No,Male,0,0,7,2,Cloudy,None,Normal,None,Night
2017-02-14,Tuesday,No,Female,1,2,7,7,Sunny,None,Normal,None,Evening
2017-02-14,Tuesday,No,Male,1,2,7,6,Sunny,None,Normal,None,Evening
2017-02-14,Tuesday,No,Female,2,2,7,3,Sunny,None,Normal,None,Morning
2017-02-14,Tuesday,No,Male,2,3,7,5,Sunny,None,Normal,None,Morning
2017-02-14,Tuesday,No,Female,2,1,7,4,Sunny,None,Normal,None,Night
2017-02-14,Tuesday,No,Male,1,1,7,4,Sunny,None,Normal,None,Night
2017-02-15,Wednesday,No,Female,0,1,7,1,Sunny,None,Normal,None,Evening
2017-02-15,Wednesday,No,Male,3,1,7,1,Sunny,None,Normal,None,Evening
2017-02-15,Wednesday,No,Female,3,1,7,4,Sunny,None,Normal,None,Morning
2017-02-15,Wednesday,No,Male,0,1,7,2,Sunny,None,Normal,None,Morning
2017-02-15,Wednesday,No,Female,2,0,7,5,Sunny,None,Normal,None,Night
2017-02-15,Wednesday,No,Male,1,3,7,5,Sunny,None,Normal,None,Night
2017-02-16,Thursday,No,Female,1,0,7,6,Cloudy,None,Normal,None,Evening
2017-02-16,Thursday,No,Male,0,1,7,3,Cloudy,None,Normal,None,Evening
2017-02-16,Thursday,No,Female,1,1,7,4,Cloudy,None,Normal,None,Morning
2017-02-16,Thursday,No,Male,1,4,7,3,Cloudy,None,Normal,None,Morning
2017-02-16,Thursday,No,Female,4,2,7,2,Cloudy,None,Normal,None,Night
2017-02-16,Thursday,No,Male,3,1,7,4,Cloudy,None,Normal,None,Night
2017-02-17,Friday,No,Female,2,2,7,2,Cloudy,None,Normal,None,Evening
2017-02-17,Friday,No,Male,0,1,7,2,Cloudy,None,Normal,None,Evening
2017-02-17,Friday,No,Female,0,0,7,2,Cloudy,None,Normal,None,Morning
2017-02-17,Friday,No,Male,2,1,7,4,Cloudy,None,Normal,None,Morning
2017-02-17,Friday,No,Female,0,1,7,2,Cloudy,None,Normal,None,Night
2017-02-17,Friday,No,Male,3,3,7,4,Cloudy,None,Normal,None,Night
2017-02-18,Saturday,No,Female,0,2,7,4,Cloudy,None,Normal,None,Evening
2017-02-18,Saturday,No,Male,2,2,7,5,Cloudy,None,Normal,None,Evening
2017-02-18,Saturday,No,Female,2,1,7,4,Cloudy,None,Normal,None,Morning
2017-02-18,Saturday,No,Male,2,1,7,1,Cloudy,None,Normal,None,Morning
2017-02-18,Saturday,No,Female,1,0,7,4,Cloudy,None,Normal,None,Night
2017-02-18,Saturday,No,Male,4,3,7,5,Cloudy,None,Normal,None,Night
2017-02-19,Sunday,No,Female,0,1,7,3,Rainy,None,Normal,None,Evening
2017-02-19,Sunday,No,Male,2,3,7,5,Rainy,None,Normal,None,Evening
2017-02-19,Sunday,No,Female,1,2,7,3,Rainy,None,Normal,None,Morning
2017-02-19,Sunday,No,Male,0,0,7,5,Rainy,None,Normal,None,Morning
2017-02-19,Sunday,No,Female,1,1,7,3,Rainy,None,Normal,None,Night
2017-02-19,Sunday,No,Male,2,3,7,5,Rainy,None,Normal,None,Night
2017-02-20,Monday,No,Female,2,1,7,3,Sunny,None,Normal,None,Evening
2017-02-20,Monday,No,Male,3,3,7,4,Sunny,None,Normal,None,Evening
2017-02-20,Monday,No,Female,0,3,7,1,Sunny,None,Normal,None,Morning
2017-02-20,Monday,No,Male,4,3,7,3,Sunny,None,Normal,None,Morning
2017-02-20,Monday,No,Female,2,3,7,1,Sunny,None,Normal,None,Night
2017-02-20,Monday,No,Male,3,1,7,4,Sunny,None,Normal,None,Night
2017-02-21,Tuesday,No,Female,0,0,7,3,Cloudy,None,Normal,None,Evening
2017-02-21,Tuesday,No,Male,1,2,7,7,Cloudy,None,Normal,None,Evening
2017-02-21,Tuesday,No,Female,2,2,7,3,Cloudy,None,Normal,None,Morning
2017-02-21,Tuesday,No,Male,4,2,7,1,Cloudy,None,Normal,None,Morning
2017-02-21,Tuesday,No,Female,2,3,7,2,Cloudy,None,Normal,None,Night
2017-02-21,Tuesday,No,Male,1,1,7,2,Cloudy,None,Normal,None,Night
2017-02-22,Wednesday,No,Female,2,0,7,4,Rainy,None,Reduced,None,Evening
2017-02-22,Wednesday,No,Male,0,0,7,4,Rainy,None,Reduced,None,Evening
2017-02-22,Wednesday,No,Female,1,2,7,5,Rainy,None,Reduced,None,Morning
2017-02-22,Wednesday,No,Male,4,2,7,4,Rainy,None,Reduced,None,Morning
2017-02-22,Wednesday,No,Female,0,2,7,4,Rainy,None,Reduced,None,Night
2017-02-22,Wednesday,No,Male,0,2,7,4,Rainy,None,Reduced,None,Night
2017-02-23,Thursday,No,Female,2,2,7,7,Sunny,None,Normal,None,Evening
2017-02-23,Thursday,No,Male,1,1,7,4,Sunny,None,Normal,None,Evening
2017-02-23,Thursday,No,Female,1,1,7,6,Sunny,None,Normal,None,Morning
2017-02-23,Thursday,No,Male,2,2,7,4,Sunny,None,Normal,None,Morning
2017-02-23,Thursday,No,Female,1,0,7,4,Sunny,None,Normal,None,Night
2017-02-23,Thursday,No,Male,0,1,7,5,Sunny,None,Normal,None,Night
2017-02-24,Friday,Yes,Female,2,1,7,2,Cloudy,Mahasivarathri Day,Normal,None,Evening
2017-02-24,Friday,Yes,Male,0,0,7,4,Cloudy,Mahasivarathri Day,Normal,None,Evening
2017-02-24,Friday,Yes,Female,2,0,7,5,Cloudy,Mahasivarathri Day,Normal,None,Morning
2017-02-24,Friday,Yes,Male,1,2,7,1,Cloudy,Mahasivarathri Day,Normal,None,Morning
2017-02-24,Friday,Yes,Female,2,2,7,3,Cloudy,Mahasivarathri Day,Normal,None,Night
2017-02-24,Friday,Yes,Male,2,2,7,3,Cloudy,Mahasivarathri Day,Normal,None,Night
2017-02-25,Saturday,No,Female,1,2,7,3,Sunny,None,Normal,None,Evening
2017-02-25,Saturday,No,Male,3,4,7,3,Sunny,None,Normal,None,Evening
2017-02-25,Saturday,No,Female,4,3,7,4,Sunny,None,Normal,None,Morning
2017-02-25,Saturday,No,Male,2,1,7,4,Sunny,None,Normal,None,Morning
2017-02-25,Saturday,No,Female,2,2,7,4,Sunny,None,Normal,None,Night
2017-02-25,Saturday,No,Male,1,2,7,6,Sunny,None,Normal,None,Night
2017-02-26,Sunday,No,Female,3,1,7,5,Sunny,None,Normal,None,Evening
2017-02-26,Sunday,No,Male,0,4,7,5,Sunny,None,Normal,None,Evening
2017-02-26,Sunday,No,Female,0,0,7,3,Sunny,None,Normal,None,Morning
2017-02-26,Sunday,No,Male,3,1,7,4,Sunny,None,Normal,None,Morning
2017-02-26,Sunday,No,Female,2,4,7,5,Sunny,None,Normal,None,Night
2017-02-26,Sunday,No,Male,2,2,7,5,Sunny,None,Normal,None,Night
2017-02-27,Monday,No,Female,0,2,7,4,Cloudy,None,Normal,None,Evening
2017-02-27,Monday,No,Male,4,0,7,4,Cloudy,None,Normal,None,Evening
2017-02-27,Monday,No,Female,0,0,7,6,Cloudy,None,Normal,None,Morning
2017-02-27,Monday,No,Male,2,0,7,4,Cloudy,None,Normal,None,Morning
2017-02-27,Monday,No,Female,2,4,7,3,Cloudy,None,Normal,None,Night
2017-02-27,Monday,No,Male,2,3,7,4,Cloudy,None,Normal,None,Night
2017-02-28,Tuesday,No,Female,0,2,7,4,Cloudy,None,Normal,None,Evening
2017-02-28,Tuesday,No,Male,2,0,7,4,Cloudy,None,Normal,None,Evening
2017-02-28,Tuesday,No,Female,2,3,7,4,Cloudy,None,Normal,None,Morning
2017-02-28,Tuesday,No,Male,0,0,7,2,Cloudy,None,Normal,None,Morning
2017-02-28,Tuesday,No,Female,5,1,7,1,Cloudy,None,Normal,None,Night
2017-02-28,Tuesday,No,Male,1,1,7,3,Cloudy,None,Normal,None,Night
2017-03-01,Wednesday,No,Female,3,4,7,2,Rainy,None,Normal,None,Evening
2017-03-01,Wednesday,No,Male,1,2,7,4,Rainy,None,Normal,None,Evening
2017-03-01,Wednesday,No,Female,1,0,7,2,Rainy,None,Normal,None,Morning
2017-03-01,Wednesday,No,Male,1,1,7,3,Rainy,None,Normal,None,Morning
2017-03-01,Wednesday,No,Female,4,2,7,3,Rainy,None,Normal,None,Night
2017-03-01,Wednesday,No,Male,2,1,7,4,Rainy,None,Normal,None,Night
2017-03-02,Thursday,No,Female,2,1,7,4,Sunny,None,Normal,None,Evening
2017-03-02,Thursday,No,Male,1,1,7,4,Sunny,None,Normal,None,Evening
2017-03-02,Thursday,No,Female,1,1,7,1,Sunny,None,Normal,None,Morning
2017-03-02,Thursday,No,Male,3,5,7,4,Sunny,None,Normal,None,Morning
2017-03-02,Thursday,No,Female,0,4,7,3,Sunny,None,Normal,None,Night
2017-03-02,Thursday,No,Male,1,3,7,3,Sunny,None,Normal,None,Night
2017-03-03,Friday,No,Female,1,2,7,3,Sunny,None,Normal,MeaslesAlert,Evening
2017-03-03,Friday,No,Male,2,1,7,2,Sunny,None,Normal,MeaslesAlert,Evening
2017-03-03,Friday,No,Female,3,0,7,2,Sunny,None,Normal,MeaslesAlert,Morning
2017-03-03,Friday,No,Male,0,3,7,3,Sunny,None,Normal,MeaslesAlert,Morning
2017-03-03,Friday,No,Female,2,0,7,3,Sunny,None,Normal,MeaslesAlert,Night
2017-03-03,Friday,No,Male,0,5,7,3,Sunny,None,Normal,MeaslesAlert,Night
2017-03-04,Saturday,No,Female,1,1,7,3,Cloudy,None,Normal,None,Evening
2017-03-04,Saturday,No,Male,4,0,7,5,Cloudy,None,Normal,None,Evening
2017-03-04,Saturday,No,Female,3,1,7,1,Cloudy,None,Normal,None,Morning
2017-03-04,Saturday,No,Male,1,3,7,6,Cloudy,None,Normal,None,Morning
2017-03-04,Saturday,No,Female,3,2,7,3,Cloudy,None,Normal,None,Night
2017-03-04,Saturday,No,Male,2,4,7,1,Cloudy,None,Normal,None,Night
2017-03-05,Sunday,No,Female,2,2,7,5,Cloudy,None,Normal,None,Evening
2017-03-05,Sunday,No,Male,1,1,7,3,Cloudy,None,Normal,None,Evening
2017-03-05,Sunday,No,Female,2,0,7,3,Cloudy,None,Normal,None,Morning
2017-03-05,Sunday,No,Male,2,2,7,4,Cloudy,None,Normal,None,Morning
2017-03-05,Sunday,No,Female,4,1,7,4,Cloudy,None,Normal,None,Night
2017-03-05,Sunday,No,Male,2,0,7,4,Cloudy,None,Normal,None,Night
2017-03-06,Monday,No,Female,1,1,7,1,Sunny,None,Normal,None,Evening
2017-03-06,Monday,No,Male,2,2,7,3,Sunny,None,Normal,None,Evening
2017-03-06,Monday,No,Female,2,4,7,2,Sunny,None,Normal,None,Morning
2017-03-06,Monday,No,Male,2,0,7,2,Sunny,None,Normal,None,Morning
2017-03-06,Monday,No,Female,3,0,7,4,Sunny,None,Normal,None,Night
2017-03-06,Monday,No,Male,1,0,7,2,Sunny,None,Normal,None,Night
2017-03-07,Tuesday,No,Female,1,2,7,5,Cloudy,None,Normal,None,Evening
2017-03-07,Tuesday,No,Male,1,3,7,4,Cloudy,None,Normal,None,Evening
2017-03-07,Tuesday,No,Female,0,0,7,6,Cloudy,None,Normal,None,Morning
2017-03-07,Tuesday,No,Male,3,3,7,6,Cloudy,None,Normal,None,Morning
2017-03-07,Tuesday,No,Female,3,0,7,2,Cloudy,None,Normal,None,Night
2017-03-07,Tuesday,No,Male,1,1,7,3,Cloudy,None,Normal,None,Night
2017-03-08,Wednesday,No,Female,2,4,7,6,Sunny,None,Normal,None,Evening
2017-03-08,Wednesday,No,Male,3,0,7,3,Sunny,None,Normal,None,Evening
2017-03-08,Wednesday,No,Female,4,1,7,6,Sunny,None,Normal,None,Morning
2017-03-08,Wednesday,No,Male,1,3,7,5,Sunny,None,Normal,None,Morning
2017-03-08,Wednesday,No,Female,1,0,7,3,Sunny,None,Normal,None,Night
2017-03-08,Wednesday,No,Male,1,3,7,3,Sunny,None,Normal,None,Night
2017-03-09,Thursday,No,Female,2,1,7,4,Sunny,None,Normal,None,Evening
2017-03-09,Thursday,No,Male,3,0,7,3,Sunny,None,Normal,None,Evening
2017-03-09,Thursday,No,Female,0,0,7,2,Sunny,None,Normal,None,Morning
2017-03-09,Thursday,No,Male,0,1,7,4,Sunny,None,Normal,None,Morning
2017-03-09,Thursday,No,Female,2,1,7,5,Sunny,None,Normal,None,Night
2017-03-09,Thursday,No,Male,1,0,7,3,Sunny,None,Normal,None,Night
2017-03-10,Friday,No,Female,3,2,7,3,Cloudy,None,Normal,None,Evening
2017-03-10,Friday,No,Male,1,4,7,1,Cloudy,None,Normal,None,Evening
2017-03-10,Friday,No,Female,1,0,7,5,Cloudy,None,Normal,None,Morning
2017-03-10,Friday,No,Male,2,2,7,4,Cloudy,None,Normal,None,Morning
2017-03-10,Friday,No,Female,1,0,7,3,Cloudy,None,Normal,None,Night
2017-03-10,Friday,No,Male,1,2,7,3,Cloudy,None,Normal,None,Night
2017-03-11,Saturday,No,Female,2,3,7,1,Cloudy,None,Normal,None,Evening
2017-03-11,Saturday,No,Male,3,1,7,4,Cloudy,None,Normal,None,Evening
2017-03-11,Saturday,No,Female,2,0,7,3,Cloudy,None,Normal,None,Morning
2017-03-11,Saturday,No,Male,2,1,7,3,Cloudy,None,Normal,None,Morning
2017-03-11,Saturday,No,Female,2,2,7,3,Cloudy,None,Normal,None,Night
2017-03-11,Saturday,No,Male,2,0,7,3,Cloudy,None,Normal,None,Night
2017-03-12,Sunday,Yes,Female,1,3,7,2,Sunny,Madin Full Moon Poya Day,Normal,None,Evening
2017-03-12,Sunday,Yes,Male,2,2,7,3,Sunny,Madin Full Moon Poya Day,Normal,None,Evening
2017-03-12,Sunday,Yes,Female,6,2,7,2,Sunny,Madin Full Moon Poya Day,Normal,None,Morning
2017-03-12,Sunday,Yes,Male,0,1,7,4,Sunny,Madin Full Moon Poya Day,Normal,None,Morning
2017-03-12,Sunday,Yes,Female,3,0,7,4,Sunny,Madin Full Moon Poya Day,Normal,None,Night
2017-03-12,Sunday,Yes,Male,0,5,7,5,Sunny,Madin Full Moon Poya Day,Normal,None,Night
2017-03-13,Monday,No,Female,1,0,7,2,Rainy,None,Normal,None,Evening
2017-03-13,Monday,No,Male,2,1,7,3,Rainy,None,Normal,None,Evening
2017-03-13,Monday,No,Female,1,2,7,2,Rainy,None,Normal,None,Morning
2017-03-13,Monday,No,Male,1,3,7,3,Rainy,None,Normal,None,Morning
2017-03-13,Monday,No,Female,4,0,7,5,Rainy,None,Normal,None,Night
2017-03-13,Monday,No,Male,0,1,7,5,Rainy,None,Normal,None,Night
2017-03-14,Tuesday,No,Female,0,1,7,5,Sunny,None,Normal,None,Evening
2017-03-14,Tuesday,No,Male,2,1,7,2,Sunny,None,Normal,None,Evening
2017-03-14,Tuesday,No,Female,0,3,7,6,Sunny,None,Normal,None,Morning
2017-03-14,Tuesday,No,Male,2,2,7,5,Sunny,None,Normal,None,Morning
2017-03-14,Tuesday,No,Female,1,2,7,2,Sunny,None,Normal,None,Night
2017-03-14,Tuesday,No,Male,4,1,7,5,Sunny,None,Normal,None,Night
2017-03-15,Wednesday,No,Female,2,0,7,4,Cloudy,None,Normal,None,Evening
2017-03-15,Wednesday,No,Male,1,1,7,2,Cloudy,None,Normal,None,Evening
2017-03-15,Wednesday,No,Female,2,1,7,6,Cloudy,None,Normal,None,Morning
2017-03-15,Wednesday,No,Male,3,2,7,2,Cloudy,None,Normal,None,Morning
2017-03-15,Wednesday,No,Female,2,2,7,4,Cloudy,None,Normal,None,Night
2017-03-15,Wednesday,No,Male,1,4,7,2,Cloudy,None,Normal,None,Night
2017-03-16,Thursday,No,Female,2,2,7,4,Sunny,None,Normal,None,Evening
2017-03-16,Thursday,No,Male,0,0,7,5,Sunny,None,Normal,None,Evening
2017-03-16,Thursday,No,Female,4,1,7,5,Sunny,None,Normal,None,Morning
2017-03-16,Thursday,No,Male,2,0,7,1,Sunny,None,Normal,None,Morning
2017-03-16,Thursday,No,Female,2,2,7,4,Sunny,None,Normal,None,Night
2017-03-16,Thursday,No,Male,1,2,7,3,Sunny,None,Normal,None,Night
2017-03-17,Friday,No,Female,3,1,7,4,Rainy,None,Normal,None,Evening
2017-03-17,Friday,No,Male,2,1,7,4,Rainy,None,Normal,None,Evening
2017-03-17,Friday,No,Female,3,2,7,3,Rainy,None,Normal,None,Morning
2017-03-17,Friday,No,Male,1,1,7,2,Rainy,None,Normal,None,Morning
2017-03-17,Friday,No,Female,3,0,7,2,Rainy,None,Normal,None,Night
2017-03-17,Friday,No,Male,1,4,7,2,Rainy,None,Normal,None,Night
2017-03-18,Saturday,No,Female,1,1,7,4,Rainy,None,Normal,None,Evening
2017-03-18,Saturday,No,Male,4,3,7,0,Rainy,None,Normal,None,Evening
2017-03-18,Saturday,No,Female,3,1,7,3,Rainy,None,Normal,None,Morning
2017-03-18,Saturday,No,Male,1,0,7,4,Rainy,None,Normal,None,Morning
2017-03-18,Saturday,No,Female,0,3,7,4,Rainy,None,Normal,None,Night
2017-03-18,Saturday,No,Male,1,2,7,2,Rainy,None,Normal,None,Night
2017-03-19,Sunday,No,Female,3,0,7,2,Sunny,None,Normal,None,Evening
2017-03-19,Sunday,No,Male,1,2,7,5,Sunny,None,Normal,None,Evening
2017-03-19,Sunday,No,Female,0,4,7,6,Sunny,None,Normal,None,Morning
2017-03-19,Sunday,No,Male,2,2,7,2,Sunny,None,Normal,None,Morning
2017-03-19,Sunday,No,Female,1,2,7,1,Sunny,None,Normal,None,Night
2017-03-19,Sunday,No,Male,3,1,7,0,Sunny,None,Normal,None,Night
2017-03-20,Monday,No,Female,2,4,7,4,Sunny,None,Normal,None,Evening
2017-03-20,Monday,No,Male,0,2,7,4,Sunny,None,Normal,None,Evening
2017-03-20,Monday,No,Female,0,0,7,1,Sunny,None,Normal,None,Morning
2017-03-20,Monday,No,Male,2,1,7,4,Sunny,None,Normal,None,Morning
2017-03-20,Monday,No,Female,0,0,7,4,Sunny,None,Normal,None,Night
2017-03-20,Monday,No,Male,2,2,7,2,Sunny,None,Normal,None,Night
2017-03-21,Tuesday,No,Female,0,3,7,5,Cloudy,None,Normal,None,Evening
2017-03-21,Tuesday,No,Male,2,0,7,6,Cloudy,None,Normal,None,Evening
2017-03-21,Tuesday,No,Female,0,2,7,3,Cloudy,None,Normal,None,Morning
2017-03-21,Tuesday,No,Male,2,4,7,3,Cloudy,None,Normal,None,Morning
2017-03-21,Tuesday,No,Female,2,1,7,4,Cloudy,None,Normal,None,Night
2017-03-21,Tuesday,No,Male,0,4,7,6,Cloudy,None,Normal,None,Night
2017-03-22,Wednesday,No,Female,3,1,7,3,Sunny,None,Normal,None,Evening
2017-03-22,Wednesday,No,Male,3,1,7,1,Sunny,None,Normal,None,Evening
2017-03-22,Wednesday,No,Female,3,2,7,2,Sunny,None,Normal,None,Morning
2017-03-22,Wednesday,No,Male,3,3,7,4,Sunny,None,Normal,None,Morning
2017-03-22,Wednesday,No,Female,1,1,7,3,Sunny,None,Normal,None,Night
2017-03-22,Wednesday,No,Male,0,4,7,4,Sunny,None,Normal,None,Night
2017-03-23,Thursday,No,Female,0,2,7,6,Sunny,None,Normal,None,Evening
2017-03-23,Thursday,No,Male,4,0,7,1,Sunny,None,Normal,None,Evening
2017-03-23,Thursday,No,Female,1,4,7,4,Sunny,None,Normal,None,Morning
2017-03-23,Thursday,No,Male,2,3,7,2,Sunny,None,Normal,None,Morning
2017-03-23,Thursday,No,Female,1,0,7,4,Sunny,None,Normal,None,Night
2017-03-23,Thursday,No,Male,1,3,7,5,Sunny,None,Normal,None,Night
2017-03-24,Friday,No,Female,2,0,7,5,Sunny,None,Normal,None,Evening
2017-03-24,Friday,No,Male,5,1,7,6,Sunny,None,Normal,None,Evening
2017-03-24,Friday,No,Female,3,2,7,4,Sunny,None,Normal,None,Morning
2017-03-24,Friday,No,Male,3,2,7,3,Sunny,None,Normal,None,Morning
2017-03-24,Friday,No,Female,0,1,7,1,Sunny,None,Normal,None,Night
2017-03-24,Friday,No,Male,3,1,7,5,Sunny,None,Normal,None,Night
2017-03-25,Saturday,No,Female,3,1,7,2,Sunny,None,Normal,None,Evening
2017-03-25,Saturday,No,Male,3,1,7,3,Sunny,None,Normal,None,Evening
2017-03-25,Saturday,No,Female,1,0,7,3,Sunny,None,Normal,None,Morning
2017-03-25,Saturday,No,Male,2,2,7,3,Sunny,None,Normal,None,Morning
2017-03-25,Saturday,No,Female,2,1,7,2,Sunny,None,Normal,None,Night
2017-03-25,Saturday,No,Male,1,2,7,2,Sunny,None,Normal,None,Night
2017-03-26,Sunday,No,Female,2,3,7,4,Cloudy,None,Normal,None,Evening
2017-03-26,Sunday,No,Male,1,4,7,5,Cloudy,None,Normal,None,Evening
2017-03-26,Sunday,No,Female,3,0,7,2,Cloudy,None,Normal,None,Morning
2017-03-26,Sunday,No,Male,3,1,7,3,Cloudy,None,Normal,None,Morning
2017-03-26,Sunday,No,Female,1,4,7,4,Cloudy,None,Normal,None,Night
2017-03-26,Sunday,No,Male,4,3,7,1,Cloudy,None,Normal,None,Night
2017-03-27,Monday,No,Female,2,1,7,4,Cloudy,None,Normal,None,Evening
2017-03-27,Monday,No,Male,1,3,7,3,Cloudy,None,Normal,None,Evening
2017-03-27,Monday,No,Female,0,0,7,5,Cloudy,None,Normal,None,Morning
2017-03-27,Monday,No,Male,1,1,7,5,Cloudy,None,Normal,None,Morning
2017-03-27,Monday,No,Female,0,0,7,1,Cloudy,None,Normal,None,Night
2017-03-27,Monday,No,Male,1,1,7,4,Cloudy,None,Normal,None,Night
2017-03-28,Tuesday,No,Female,2,2,7,3,Sunny,None,Normal,None,Evening
2017-03-28,Tuesday,No,Male,4,1,7,4,Sunny,None,Normal,None,Evening
2017-03-28,Tuesday,No,Female,0,0,7,4,Sunny,None,Normal,None,Morning
2017-03-28,Tuesday,No,Male,6,0,7,3,Sunny,None,Normal,None,Morning
2017-03-28,Tuesday,No,Female,1,2,7,6,Sunny,None,Normal,None,Night
2017-03-28,Tuesday,No,Male,1,4,7,7,Sunny,None,Normal,None,Night
2017-03-29,Wednesday,No,Female,0,2,7,3,Cloudy,None,Normal,None,Evening
2017-03-29,Wednesday,No,Male,1,4,7,3,Cloudy,None,Normal,None,Evening
2017-03-29,Wednesday,No,Female,2,0,7,4,Cloudy,None,Normal,None,Morning
2017-03-29,Wednesday,No,Male,4,1,7,4,Cloudy,None,Normal,None,Morning
2017-03-29,Wednesday,No,Female,3,3,7,1,Cloudy,None,Normal,None,Night
2017-03-29,Wednesday,No,Male,2,3,7,4,Cloudy,None,Normal,None,Night
2017-03-30,Thursday,No,Female,2,1,7,6,Sunny,None,Normal,None,Evening
2017-03-30,Thursday,No,Male,0,2,7,4,Sunny,None,Normal,None,Evening
2017-03-30,Thursday,No,Female,0,2,7,3,Sunny,None,Normal,None,Morning
2017-03-30,Thursday,No,Male,2,2,7,4,Sunny,None,Normal,None,Morning
2017-03-30,Thursday,No,Female,1,1,7,7,Sunny,None,Normal,None,Night
2017-03-30,Thursday,No,Male,0,1,7,3,Sunny,None,Normal,None,Night
2017-03-31,Friday,No,Female,2,0,7,3,Sunny,None,Normal,None,Evening
2017-03-31,Friday,No,Male,2,3,7,4,Sunny,None,Normal,None,Evening
2017-03-31,Friday,No,Female,1,2,7,2,Sunny,None,Normal,None,Morning
2017-03-31,Friday,No,Male,1,2,7,3,Sunny,None,Normal,None,Morning
2017-03-31,Friday,No,Female,0,2,7,3,Sunny,None,Normal,None,Night
2017-03-31,Friday,No,Male,2,1,7,6,Sunny,None,Normal,None,Night
2017-04-01,Saturday,No,Female,3,3,7,5,Rainy,None,Normal,DengueAlert,Evening
2017-04-01,Saturday,No,Male,2,3,7,3,Rainy,None,Normal,DengueAlert,Evening
2017-04-01,Saturday,No,Female,1,0,7,5,Rainy,None,Normal,DengueAlert,Morning
2017-04-01,Saturday,No,Male,3,0,7,3,Rainy,None,Normal,DengueAlert,Morning
2017-04-01,Saturday,No,Female,1,0,7,4,Rainy,None,Normal,DengueAlert,Night
2017-04-01,Saturday,No,Male,0,0,7,2,Rainy,None,Normal,DengueAlert,Night
2017-04-02,Sunday,No,Female,1,2,7,4,Sunny,None,Normal,None,Evening
2017-04-02,Sunday,No,Male,1,0,7,5,Sunny,None,Normal,None,Evening
2017-04-02,Sunday,No,Female,1,1,7,3,Sunny,None,Normal,None,Morning
2017-04-02,Sunday,No,Male,2,0,7,3,Sunny,None,Normal,None,Morning
2017-04-02,Sunday,No,Female,3,1,7,3,Sunny,None,Normal,None,Night
2017-04-02,Sunday,No,Male,1,2,7,5,Sunny,None,Normal,None,Night
2017-04-03,Monday,No,Female,1,2,7,4,Rainy,None,Normal,DengueAlert,Evening
2017-04-03,Monday,No,Male,1,3,7,3,Rainy,None,Normal,DengueAlert,Evening
2017-04-03,Monday,No,Female,2,2,7,2,Rainy,None,Normal,DengueAlert,Morning
2017-04-03,Monday,No,Male,0,4,7,2,Rainy,None,Normal,DengueAlert,Morning
2017-04-03,Monday,No,Female,3,0,7,2,Rainy,None,Normal,DengueAlert,Night
2017-04-03,Monday,No,Male,3,2,7,1,Rainy,None,Normal,DengueAlert,Night
2017-04-04,Tuesday,No,Female,4,1,7,4,Rainy,None,Normal,DengueAlert,Evening
2017-04-04,Tuesday,No,Male,1,0,7,2,Rainy,None,Normal,DengueAlert,Evening
2017-04-04,Tuesday,No,Female,1,0,7,3,Rainy,None,Normal,DengueAlert,Morning
2017-04-04,Tuesday,No,Male,1,1,7,5,Rainy,None,Normal,DengueAlert,Morning
2017-04-04,Tuesday,No,Female,2,2,7,4,Rainy,None,Normal,DengueAlert,Night
2017-04-04,Tuesday,No,Male,0,3,7,4,Rainy,None,Normal,DengueAlert,Night
2017-04-05,Wednesday,No,Female,1,3,7,3,Cloudy,None,Normal,None,Evening
2017-04-05,Wednesday,No,Male,3,4,7,3,Cloudy,None,Normal,None,Evening
2017-04-05,Wednesday,No,Female,1,1,7,0,Cloudy,None,Normal,None,Morning
2017-04-05,Wednesday,No,Male,3,2,7,1,Cloudy,None,Normal,None,Morning
2017-04-05,Wednesday,No,Female,3,1,7,2,Cloudy,None,Normal,None,Night
2017-04-05,Wednesday,No,Male,2,4,7,0,Cloudy,None,Normal,None,Night
2017-04-06,Thursday,No,Female,3,1,7,2,Rainy,None,Normal,DengueAlert,Evening
2017-04-06,Thursday,No,Male,2,2,7,5,Rainy,None,Normal,DengueAlert,Evening
2017-04-06,Thursday,No,Female,1,2,7,2,Rainy,None,Normal,DengueAlert,Morning
2017-04-06,Thursday,No,Male,4,3,7,3,Rainy,None,Normal,DengueAlert,Morning
